url,cbdc_sentence,title,description,date,author,affiliation,position,country
http://www.bis.org/review/r210525a.htm,"13 see jesse leigh maniff, inclusion by design: crafting a central bank digital currency to reach all americans, payments system research briefing, federal reserve bank of kansas city (kansas city: frb kansas, december 2, 2020), https://www.kansascityfed.org/documents/7583/psrb20maniff1202.pdf; and john crawford, lev menand, and morgan ricks, ""fedaccounts: digital dollars,"" george washington law review, vol.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"although each country will decide whether to issue a cbdc based on its unique domestic conditions, the issuance of a cbdc in one jurisdiction, along with its prominent use in cross-border payments, could have significant effects across the globe.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"as chair powell discussed last week, an important early step on public engagement is a plan to publish a discussion paper this summer to lay out the federal reserve board's current thinking on digital payments, with a particular focus on the benefits and risks associated with cbdc in the u.s. context.2 sharpening the focus on cbdcs four developments-the growing role of digital private money, the migration to digital payments, plans for the use of foreign cbdcs in cross-border payments, and concerns about financial exclusion-are sharpening the focus on cbdcs.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"as noted above, to help inform these efforts, the federal reserve plans to issue a discussion paper to solicit public comment on a range of questions related to payments, financial inclusion, data privacy, and information security, with regard to a cbdc in the u.s. context.17 the federal reserve remains committed to ensuring a safe, inclusive, efficient, and innovative payments system that works for all americans.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"by introducing safe central bank money that is accessible to households and businesses in digital payments systems, a cbdc would reduce counterparty risk and the associated consumer protection and financial stability risks.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"by providing access to a digital form of safe central bank money, a cbdc could provide an important foundation on which private-sector competition could flourish.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"cbdc may be one part of a broader solution to the challenge of achieving ubiquitous account access.13 depending on the design, cbdc may have the ability to lower transaction 11 federal deposit insurance corporation, how america banks: household use of banking and financial services (washington: fdic, october 19, 2020), https://www.fdic.gov/analysis/household-survey/; and federal deposit insurance corporation, fdic national survey of unbanked and underbanked households (washington: fdic, 2017), https://www.fdic.gov/analysis/household-survey/2017/index.html.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"for release on delivery 9:00 a.m. edt may 24, 2021 private money and central bank money as payments go digital: an update on cbdcs remarks by lael brainard member board of governors of the federal reserve system at the consensus by coindesk 2021 conference washington, d.c. (via webcast) may 24, 2021 technology is driving dramatic change in the u.s. payments system, which is a vital infrastructure that touches everyone.1 the pandemic accelerated the migration to contactless transactions and highlighted the importance of access to safe, timely, and low-cost payments for all.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"given the potential for cbdcs to gain prominence in cross-border payments and the reserve currency role of the dollar, it is vital for the united states to be at the table in the development of cross-border standards.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"in contrast, a digital dollar would be a new type of central bank money issued in digital form for use by the general public.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"in emergencies, cbdc may offer a mechanism for the swift and direct transfer of funds, providing rapid relief to those most in need.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"innovations policy program, is considering a broad range of policy issues associated with the rise of digital payments, including the potential benefits and risks associated with cbdc.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"it will be important to be engaged at the outset on the development of any international standards that may apply to cbdcs, given the dollar's important role as a reserve currency.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"policy considerations in any assessment of a cbdc, it is important to be clear about what benefits a cbdc would offer over and above current and emerging payments options, what costs and risks a 6 kelsey coyle, laura kim, and shaun o'brien, consumer payments and the covid-19 pandemic: the second supplement to the 2020 findings from the diary of consumer payment choice (san francisco: federal reserve bank of san francisco, february 2021), https://www.frbsf.org/cash/publications/fed-notes/2021/february/consumerpayments-covid-19-pandemic-2020-diary-consumer-payment-choice-supplement-2/.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"preserve financial stability and monetary policy transmission the introduction of a cbdc has the potential to have wide-reaching effects, and there are open questions about how cbdc could affect financial stability and monetary policy transmission.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"protect privacy and safeguard financial integrity the design of any cbdc would need to both safeguard the privacy of households' payments transactions and prevent and trace illicit activity to maintain the integrity of the 9 christian pfister, monetary policy and digital currencies: much ado about nothing?",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"public engagement in light of the growing role of digital private money in the broader migration to digital payments, the potential use of foreign cbdcs in cross-border payments, and the importance of financial inclusion, the federal reserve is stepping up its research and public engagement on a digital version of the u.s. dollar.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"some research indicates that the introduction of a cbdc might raise the risk of a flight out of deposits at weak banks in favor of cbdc holdings at moments of financial stress.9 other research indicates that the increase in competition could result in more attractive terms on transactions accounts and an overall increase in banking system deposits.10 banks play a critical role in credit intermediation and monetary policy transmission, as well as in payments.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"technology considerations multidisciplinary teams at the federal reserve are investigating the technological and policy issues associated with digital innovations in payments, clearing, and settlement, including the benefits and risks associated with a potential u.s. cbdc.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,the design of any cbdc should complement and not replace currency and bank accounts.,Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,the federal reserve bank of atlanta is launching a public-private sector collaboration as a special committee on payments inclusion to ensure that cash-based and vulnerable populations can safely access and benefit from digital payments.15 this work is complemented by a new federal reserve bank of cleveland initiative to explore the prospects for cbdc to increase financial inclusion.,Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"the federal reserve is 16 see eric rosengren, ""central bank perspectives on central bank digital currencies,"" remarks at the panel discussion of the program on international financial systems, harvard law school, may 12, 2021, https://www.bostonfed.org/news-and-events/speeches/2021/central-bankperspectives-on-central-bank-digital-currencies.aspx; jim s. cunha, ""boston fed's digital dollar research project honors 2 hamiltons, alexander and margaret,"" federal reserve bank of boston, february 25, 2021, https://www.bostonfed.org/news-and-events/news/2021/02/how-did-the-feds-digital-dollar-project-get-its-nameproject-hamilton.aspx; and lael brainard, ""an update on digital currencies,"" remarks at the federal reserve bank of san francisco innovation office hours, august 13, 2020, https://www.federalreserve.gov/newsevents/speech/brainard20200813a.htm.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,the initiative will identify cbdc design features and delivery approaches focused on expanding access to individuals who do not currently use traditional financial services.,Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,the introduction of a cbdc may provide an important foundation for beneficial innovation and competition in retail payments in the united states.,Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"third, some foreign countries have chosen to develop and, in some cases, deploy their own cbdc.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"thus, the design of any cbdc would need to include safeguards to protect against disintermediation of banks and to preserve monetary policy transmission more broadly.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"to deepen our research on the technological design of a cbdc, the federal reserve bank of boston is partnering with massachusetts institute of technology's (mit) digital currency initiative on project hamilton to build and test a hypothetical digital currency platform using leading edge technology design options.16 this work aims to research the feasibility of the core processing of a cbdc, while remaining agnostic about a range of policy decisions.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"while it is critical to consider the ways in which a cbdc could introduce risks relative to the current payments system, it may increase resilience relative to a payments system where private money is prominent.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"while the introduction of cbdcs may be part of the solution, international collaboration on standard setting and protections against illicit activity will be required in order to achieve material improvements in cost, timeliness, and transparency.8 we are collaborating with international colleagues through the bank for international settlements, committee on payments and market infrastructures, and the g7 to ensure the u.s. stays abreast of developments related to cbdc abroad.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210525a.htm,"with technology platforms introducing digital private money into the u.s. payments system, and foreign authorities exploring the potential for central bank digital currencies (cbdcs) in cross-border payments, the federal reserve is stepping up its research and public engagement on cbdcs.",Lael Brainard: Private money and central bank money as payments go digital - an update on CBDCs,"Speech (via webcast) by Ms Lael Brainard, Member of the Board of Governors of the Federal Reserve System, at the Consensus by CoinDesk 2021 Conference, Washington DC, 24 May 2021.",5/24/2021 0:00,Lael Brainard,Federal Reserve Board,Member of the Board of Governors,US
http://www.bis.org/review/r210609b.htm,"22 https://www.riksbank.se/en-gb/press-and-published/notices-and-press-releases/notices/2020/the-riksbanksix-other-central-banks-and-bis-in-collaboration-on-principles-for-central-bank-digital-currency-cbdc/riksbank, see also image 1.",Stefan Ingves: New financial environment - how is the Riksbank meeting the new challenges?,"Speech by Mr Stefan Ingves, Governor of the Sveriges Riksbank, at the Swedish Economics Association, digitally, 31 May 2021.",5/31/2021 0:00,Stefan Ingves,Sveriges Riksbank,Governor,Sweden
http://www.bis.org/review/r210609b.htm,"image 1. status cbdc projects in different countries bahamas: cbdc eccb*: live cbdc live pilot finished pilot ongoing pilot analysis ""wholesale"" project or pilot no information available *eastern caribbean central bank source: updated data from bis website from auer et al.",Stefan Ingves: New financial environment - how is the Riksbank meeting the new challenges?,"Speech by Mr Stefan Ingves, Governor of the Sveriges Riksbank, at the Swedish Economics Association, digitally, 31 May 2021.",5/31/2021 0:00,Stefan Ingves,Sveriges Riksbank,Governor,Sweden
http://www.bis.org/review/r210609b.htm,"it is important to also mention here that even if cash appears to be marginalised at a faster pace in sweden than in other countries, sweden is not in any way unique with regard to ideas about issuing central bank digital currencies.",Stefan Ingves: New financial environment - how is the Riksbank meeting the new challenges?,"Speech by Mr Stefan Ingves, Governor of the Sveriges Riksbank, at the Swedish Economics Association, digitally, 31 May 2021.",5/31/2021 0:00,Stefan Ingves,Sveriges Riksbank,Governor,Sweden
http://www.bis.org/review/r210609b.htm,"the bahamas, for instance, has already introduced a cbdc, and in october last year we published a report, together with the central banks in japan, the united states, the eurozone, the united kingdom, canada and switzerland, where we discussed the principles on which cbdcs should be based.22 i notice that in international discussions there is a fairly considerable insight into the fact that central banks need to update their payment systems and their money to promote safety and efficiency as the payment markets become increasingly multi-faceted.",Stefan Ingves: New financial environment - how is the Riksbank meeting the new challenges?,"Speech by Mr Stefan Ingves, Governor of the Sveriges Riksbank, at the Swedish Economics Association, digitally, 31 May 2021.",5/31/2021 0:00,Stefan Ingves,Sveriges Riksbank,Governor,Sweden
http://www.bis.org/review/r210609b.htm,"there we are working on simplifying cross-currency payments and analysing digital central bank money (also known as cbdc, central bank digital currency).",Stefan Ingves: New financial environment - how is the Riksbank meeting the new challenges?,"Speech by Mr Stefan Ingves, Governor of the Sveriges Riksbank, at the Swedish Economics Association, digitally, 31 May 2021.",5/31/2021 0:00,Stefan Ingves,Sveriges Riksbank,Governor,Sweden
http://www.bis.org/review/r210602a.htm,"that will mean hearing central bankers like me speak about things that we have not in the past - terms like central bank digital currencies, cyber risk, and climate change are now firmly part of our lexicon.",Andrew Bailey: Tackling climate for real - the role of central banks,"Speech by Mr Andrew Bailey, Governor of the Bank of England, at Reuters Events Responsible Business, 1 June 2021.",6/1/2021 0:00,Andrew Bailey,Bank of England,Governor,UK
http://www.bis.org/review/r210608c.htm,"22. for this reason, we have been researching wholesale cbdcs as they have great potential in addressing the long-standing pain points in cross-border payments.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,23. some of you may already be aware that the hkma has begun researching retail cbdcs (r- cbdcs).,"Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"24. similar to the majority of central banks, we see that a lot of issues need to be thought through before issuing r-cbdc.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"25. against this backdrop, the hkma will soon begin a comprehensive study on e-hkd to understand its use cases, benefits, and related risks.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"26. needless to say, cbdc will remain one of the most important topics among the global central banking community in the months or years to come.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"future-proofing hong kong for central bank digital currencies (cbdcs) 20. as we look beyond banks to the wider financial system, we turn our attention to initiatives that will have an impact on the financial system as a whole, one of which is cbdcs, the focus of our second strategy.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"lately, the hkma's joint research with the bank of thailand has been ranked by the market as one of the most mature of its kind in the world; a testimony that we stand at the forefront in the realm of wholesale cbdcs.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"this is to increase our technical readiness so that we are prepared for all kinds of circumstances in the future, including the potential for hong kong to issue e-hkd.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"we have been working with the bank for international settlements (bis) innovation hub hong kong centre on project aurum, which will focus on the technical aspect of issuing r-cbdcs and the possible architectural designs.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210608c.htm,"while cbdcs may not see mainstream adoption any time soon, this is something that has the potential to profoundly alter the global payment landscape.","Eddie Yue: Next phase of Hong Kong's fintech journey – ""Fintech 2025""","Opening remarks by Mr Eddie Yue, Chief Executive of the Hong Kong Monetary Authority, at The Hong Kong Association of Banks (HKAB) Fintech Seminar: Next Phase of Hong Kong's Fintech Journey – ""Fintech 2025"", 8 June 2021.",6/8/2021 0:00,Eddie Yue,Hong Kong Monetary Authority,Chief Executive,Hong Kong
http://www.bis.org/review/r210610f.htm,"and some, like the bahamas, have already introduced their own cbdc.",Burkhard Balz: Digital payments &amp;amp; European sovereignty,"Keynote by Mr Burkhard Balz, Member of the Executive Board of the Deutsche Bundesbank, at the Digital Finance Conference, BITKOM, virtual event, 10 June 2021.",6/10/2021 0:00,Burkhard Balz,Deutsche Bundesbank,Member of the Executive Board,Germany
http://www.bis.org/review/r210610f.htm,many observers equate cbdc with distributed ledger technology.,Burkhard Balz: Digital payments &amp;amp; European sovereignty,"Keynote by Mr Burkhard Balz, Member of the Executive Board of the Deutsche Bundesbank, at the Digital Finance Conference, BITKOM, virtual event, 10 June 2021.",6/10/2021 0:00,Burkhard Balz,Deutsche Bundesbank,Member of the Executive Board,Germany
http://www.bis.org/review/r210610f.htm,this could take the form of either tokenised commercial bank money or central bank digital money (cbdc).,Burkhard Balz: Digital payments &amp;amp; European sovereignty,"Keynote by Mr Burkhard Balz, Member of the Executive Board of the Deutsche Bundesbank, at the Digital Finance Conference, BITKOM, virtual event, 10 June 2021.",6/10/2021 0:00,Burkhard Balz,Deutsche Bundesbank,Member of the Executive Board,Germany
http://www.bis.org/review/r210610f.htm,"with or without cbdc, the private sector will remain important.",Burkhard Balz: Digital payments &amp;amp; European sovereignty,"Keynote by Mr Burkhard Balz, Member of the Executive Board of the Deutsche Bundesbank, at the Digital Finance Conference, BITKOM, virtual event, 10 June 2021.",6/10/2021 0:00,Burkhard Balz,Deutsche Bundesbank,Member of the Executive Board,Germany
http://www.bis.org/review/r210702j.htm,"5 see: ""the financial crisis - 10 years on"" (bank of england, 2018) 6 stablecoins are different from cbdc.",Christina Segal-Knowles: Stablecoins - what's old is new again,"Speech by Ms Christina Segal-Knowles, Executive Director for Financial Markets Infrastructure of the Bank of England, at the Westminster eForum Policy Conference, 10 June 2021.",6/10/2021 0:00,Christina Segal-Knowles,Bank of England,Executive Director for Financial Markets Infrastructure,UK
http://www.bis.org/review/r210702j.htm,"my job, as a central banker and regulator - in all of this - is to ensure that financial innovations, including new forms of digital money, do not impair the bank of england's ability to maintain monetary and financial stability.",Christina Segal-Knowles: Stablecoins - what's old is new again,"Speech by Ms Christina Segal-Knowles, Executive Director for Financial Markets Infrastructure of the Bank of England, at the Westminster eForum Policy Conference, 10 June 2021.",6/10/2021 0:00,Christina Segal-Knowles,Bank of England,Executive Director for Financial Markets Infrastructure,UK
http://www.bis.org/review/r210702j.htm,the bank of england is exploring the case for a cbdc but has not made a decision yet.,Christina Segal-Knowles: Stablecoins - what's old is new again,"Speech by Ms Christina Segal-Knowles, Executive Director for Financial Markets Infrastructure of the Bank of England, at the Westminster eForum Policy Conference, 10 June 2021.",6/10/2021 0:00,Christina Segal-Knowles,Bank of England,Executive Director for Financial Markets Infrastructure,UK
http://www.bis.org/review/r210702j.htm,the discussion paper models what would happen if a large number of households and businesses moved their deposits from banks and into a stablecoin or central bank digital currency (cbdc).,Christina Segal-Knowles: Stablecoins - what's old is new again,"Speech by Ms Christina Segal-Knowles, Executive Director for Financial Markets Infrastructure of the Bank of England, at the Westminster eForum Policy Conference, 10 June 2021.",6/10/2021 0:00,Christina Segal-Knowles,Bank of England,Executive Director for Financial Markets Infrastructure,UK
