speech_id,pro_w,wait_w,anti_w,speech_stance_pred,speech_stance_num,date,country,author,affiliation,title,url,quarter,year
316dfd88f4397749c2b22fbb3c377114,8.348578453063965,7.963715434074402,0.9727579951286316,pro,1,2021-02-10 00:00:00,Germany,Burkhard Balz,Deutsche Bundesbank,Burkhard Balz: Central bank digital currencies – the future of money?,https://www.bis.org/review/r210211e.htm,2021Q1,2021
31dd2086ccad2b21dc2b9c189747783a,2.836005389690399,4.8650922775268555,1.5346081256866455,wait,0,2018-03-13 00:00:00,France,Jacqueline Loh; Benoît Cœuré,Bank for International Settlements,Benoît Cœuré and Jacqueline Loh: Bitcoin not the answer to a cashless society,https://www.bis.org/review/r180313a.htm,2018Q1,2018
31ebcefc09c5a07b8978fad60608bd90,0.9385255575180054,2.5481435656547546,0.9266928434371948,wait,0,2017-12-13 00:00:00,Australia,Philip Lowe,Reserve Bank of Australia,Philip Lowe: An eAUD?,https://www.bis.org/review/r180109c.htm,2017Q4,2017
325bcbcbcb7a9e1aa0665a731adbc638,0.0,0.9739550948143004,0.0,wait,0,2018-02-06 00:00:00,Euro Area,Yves Mersch,European Central Bank,Yves Mersch: Interview with Bloomberg,https://www.bis.org/review/r180208a.htm,2018Q1,2018
3360e8cf6f1d136b2defe5eb8ec44241,13.232393652200699,8.061918258666992,1.039006233215332,pro,1,2024-05-06 00:00:00,Switzerland,Thomas Jordan,Swiss National Bank,Thomas Jordan: Project Helvetia III - The Swiss National Bank's pilot for wholesale CBDC,https://www.bis.org/review/r240506e.htm,2024Q2,2024
34dd7c6d513af69ce4de4dc6d3996f07,0.0,0.5709525346755981,0.0,wait,0,2021-04-15 00:00:00,Switzerland,Andréa M Maechler,Swiss National Bank,"Andréa M Maechler: Covid-19, financial markets and digital transformation",http://www.bis.org/review/r210415d.htm,2021Q2,2021
3579aa670ea22300c416adec143a5da5,0.6223509907722473,0.0,0.0,pro,1,2021-04-08 00:00:00,Euro Area,Christine Lagarde,European Central Bank,Christine Lagarde: IMFC Statement,http://www.bis.org/review/r210414j.htm,2021Q2,2021
3589ed759ac892223bfb36a0e851e215,35.05425250530243,28.00173169374466,0.0,pro,1,2022-09-29 00:00:00,Euro Area,Fabio Panetta,European Central Bank,Fabio Panetta: Building on our strengths - the role of the public and private sectors in the digital euro ecosystem,http://www.bis.org/review/r221003i.htm,2022Q3,2022
3595263293ba36efb92af91db8a003c1,8.465081989765167,20.199560165405273,24.120896637439728,anti,-1,2021-08-05 00:00:00,US,Christopher J Waller,Federal Reserve Board,Christopher J Waller: CBDC - A Solution in Search of a Problem?,http://www.bis.org/review/r210806a.htm,2021Q3,2021
35c2dc6c098bc6d9d8c33618d148cbaf,2.867282807826996,0.0,0.0,pro,1,2019-10-24 00:00:00,Bahamas,John A Rolle,Central Bank of the Bahamas,John A Rolle: Bahamian financial resilience post-natural disasters,https://www.bis.org/review/r191104c.htm,2019Q4,2019
35f8fabd9350ba13a27adff159823128,1.9424982070922852,1.9650021195411682,0.0,wait,0,2019-06-07 00:00:00,Curacao and Sint Maarten,Leila Matroos-Lasten,Central Bank of Curacao and Sint Maarten,Leila Matroos-Lasten: Reinventing central banking - supporting inclusive growth and financial innovation,https://www.bis.org/review/r190820e.htm,2019Q2,2019
3709bb3bc717ad09881661b8c167f086,0.8316327333450317,0.0,0.0,pro,1,2021-10-18 00:00:00,Spain,Pablo Hernández de Cos,Banco de España,Pablo Hernández de Cos: Identifying lessons from the current crisis on the prudential framework for the banking system,http://www.bis.org/review/r211130t.htm,2021Q4,2021
37a137faf78ba32154e0568522915760,19.47806668281555,7.86909145116806,0.3775213658809662,pro,1,2022-05-16 00:00:00,Euro Area,Fabio Panetta,European Central Bank,Fabio Panetta: Public money for the digital era - towards a digital euro,http://www.bis.org/review/r220517a.htm,2022Q2,2022
37a6ff545af71cc0954a07ec4606e305,5.086436986923218,5.6252036690711975,0.0,wait,0,2023-03-30 00:00:00,Switzerland,Andréa M Maechler,Swiss National Bank,Andréa M Maechler and Thomas Moser: Swiss payments vision – an ecosystem for future-proof payments,http://www.bis.org/review/r230405j.htm,2023Q1,2023
37b6bf9354de84b7a7fb16348f8c236d,4.2092519998550415,8.130863070487976,12.640462934970856,anti,-1,2019-07-09 00:00:00,Mexico,Javier Guzmán Calafell,Bank of Mexico,Javier Guzmán Calafell: Some considerations on central bank digital currencies,https://www.bis.org/review/r190711i.htm,2019Q3,2019
380614c6cc45b0f74e98020204f3a447,0.9236762523651124,0.0,0.0,pro,1,2024-10-14 00:00:00,New Zealand,Adrian Orr,Reserve Bank of New Zealand,Adrian Orr: Improving Māori access to capital,https://www.bis.org/review/r241014k.htm,2024Q4,2024
381397049c046d36d2910b9163f4eb94,0.9841827750205994,0.0,0.0,pro,1,2024-05-29 00:00:00,France,François Villeroy de Galhau,Banque de France,François Villeroy de Galhau: Presentation of the 2023 Annual Report of the Prudential Supervision and Resolution Authority,https://www.bis.org/review/r240529d.htm,2024Q2,2024
3843a8dc89e7b68f5e194ae69be88473,2.8559312522411346,6.685930907726288,3.993355691432953,wait,0,2018-02-27 00:00:00,Czech Republic,Mojmír Hampl,Czech National Bank,Mojmír Hampl: A digital currency useful for central banks?,https://www.bis.org/review/r180308a.htm,2018Q1,2018
3878b0b9476c5e4ebda2e913e1b6b623,0.7851324677467346,1.788748323917389,0.885395348072052,wait,0,2020-07-29 00:00:00,Japan,Masayoshi Amamiya,Bank of Japan,Masayoshi Amamiya: Japan's economy and monetary policy,https://www.bis.org/review/r200803c.htm,2020Q3,2020
38d12b4aba54a0b118f07ce22421d628,0.5686178207397461,0.0,0.0,pro,1,2018-01-12 00:00:00,Philippines,"Nestor A Espenilla, Jr",Bangko Sentral ng Pilipinas,"Nestor A Espenilla, Jr: Committed",https://www.bis.org/review/r180129c.htm,2018Q1,2018
39c9e0e83424be62e1c64cc53c0c7c21,0.0,1.8359820246696472,0.0,wait,0,2018-10-25 00:00:00,Japan,Masazumi Wakatabe,Bank of Japan,"Masazumi Wakatabe: The post-crisis world - evolution of the economy, economics, and central banks",https://www.bis.org/review/r181030b.htm,2018Q4,2018
3a6641b8b389b70619fd59cb139ceceb,2.3907867670059204,0.0,0.0,pro,1,2021-04-21 00:00:00,UK,David Ramsden,Bank of England,David Ramsden: The Bank of England and fintech - public support for private innovation,http://www.bis.org/review/r210421c.htm,2021Q2,2021
3ac546194c42b902d737127a29fddcdd,0.5685117244720459,16.494166672229767,1.7765536308288574,wait,0,2022-06-01 00:00:00,UK,Andrew Hauser,Bank of England,"Andrew Hauser: Old dogs, new tricks - adapting central bank balance sheets to a world of digital currencies",http://www.bis.org/review/r220602c.htm,2022Q2,2022
3b5efdbfe436d8b95d6be22d0decf267,6.7117679715156555,6.19548487663269,1.7063983082771301,pro,1,2020-09-10 00:00:00,Euro Area,Christine Lagarde,European Central Bank,Christine Lagarde: Payments in a digital world,https://www.bis.org/review/r200911a.htm,2020Q3,2020
3b86f29e0543528fe38e4308730892bc,0.977711260318756,0.0,1.9377446174621582,anti,-1,2017-11-30 00:00:00,US,Randal K Quarles,Federal Reserve Board,Randal K Quarles: Thoughts on prudent innovation in the payment system,https://www.bis.org/review/r180102c.htm,2017Q4,2017
3c58ebdcfcf572581a9475b412e9562b,1.3290093541145325,4.375005662441254,0.0,wait,0,2023-10-06 00:00:00,Italy,Luigi Federico Signorini,Banca d'Italia, Luigi Federico Signorini: Introductory remarks - 4th joint workshop on international capital flows and financial policies,https://www.bis.org/review/r231010d.htm,2023Q4,2023
3ca3c4626ef79ad0db7088e401575e7d,7.9163636565208435,19.091098070144653,2.671140968799591,wait,0,2024-07-05 00:00:00,Germany,Joachim Nagel,Deutsche Bundesbank,Joachim Nagel: The digital euro and the protection of privacy,https://www.bis.org/review/r240709a.htm,2024Q3,2024
3cd14c850e94ed8ddb79dbf1969d2a4c,0.9772469997406006,0.0,0.0,pro,1,2019-03-27 00:00:00,Thailand,Veerathai Santiprabhob,Bank of Thailand,Veerathai Santiprabhob: The Thai economy - the current state and the way forward,https://www.bis.org/review/r190328d.htm,2019Q1,2019
3cf9c642313e7d21eacb9db9f3363139,0.9088113903999328,2.563990533351898,0.0,wait,0,2023-06-22 08:18:00,Serbia,Jorgovanka Tabaković,National Bank of Serbia,Jorgovanka Tabaković: Creating additional value with the most modern service at lower costs,http://www.bis.org/review/r230622a.htm,2023Q2,2023
3cfa8d97c14ecee644f9026b24a8283b,1.6891552209854126,0.8177968263626099,0.0,pro,1,2022-09-07 00:00:00,Italy,Alessandra Perrazzelli,Banca d'Italia,Alessandra Perrazzelli: Challenges for the evolving financial system - the balance between resilience and adaptability,http://www.bis.org/review/r220908f.htm,2022Q3,2022
3cfaa0cfec93ca90648ac389386f0176,0.9694567918777466,0.933754026889801,0.0,pro,1,2021-03-19 00:00:00,Mexico,Alejandro Díaz de León,Bank of Mexico,"Alejandro Díaz de León: Pushing the frontiers of payments - towards faster, cheaper, more transparent and more inclusive cross-border payments",http://www.bis.org/review/r210329b.htm,2021Q1,2021
3d4627515543e17f8dfca5355a8e7c50,0.0,0.7576172351837158,0.0,wait,0,2019-09-10 00:00:00,Germany,Johannes Beermann,Deutsche Bundesbank,Johannes Beermann: Heads and tails - cash in the age of digitalisation,https://www.bis.org/review/r190911b.htm,2019Q3,2019
3e760b0288df6eb2c3b92e041bc177a3,0.0,1.8673946261405945,0.9702163338661194,wait,0,2020-11-18 00:00:00,UK,Andrew G Haldane,Bank of England,Andrew G Haldane: Seizing the opportunities from digital finance,https://www.bis.org/review/r201118g.htm,2020Q4,2020
3ec334294f5506692a52e2e91f5b6cd7,1.9425819516181946,0.0,0.0,pro,1,2023-04-26 00:00:00,Mauritius,Harvesh Seegolam,Bank of Mauritius,Harvesh Seegolam: Address - G20/OECD Task Force on Financial Consumer Protection,http://www.bis.org/review/r230606k.htm,2023Q2,2023
4001f104f7a489deb5282fd4fa9fc3c7,0.0,0.761861264705658,0.0,wait,0,2018-01-16 00:00:00,Switzerland,Thomas Jordan,Swiss National Bank,Thomas Jordan: How money is created by the central bank and the banking system,https://www.bis.org/review/r180118c.htm,2018Q1,2018
40267b25a62cc884d7be2d376b21c330,12.688583314418793,7.7811726331710815,0.0,pro,1,2022-11-20 00:00:00,Spain,Pablo Hernández de Cos,Banco de España,"Pablo Hernández de Cos: New digital technologies and the financial system - fintech, crypto and CBDCs",http://www.bis.org/review/r221122a.htm,2022Q4,2022
405bf9b6de46fd43cf39575bd3d031cd,0.9438025951385498,0.0,0.0,pro,1,2024-02-07 00:00:00,New Zealand,Adrian Orr,Reserve Bank of New Zealand,Adrian Orr: Opening statement to the Finance and Expenditure Committee  ,https://www.bis.org/review/r240214s.htm,2024Q1,2024
40ce0c3b7a74ab742fee3f2b43e9e0f0,11.677217185497284,19.7356436252594,1.8611306548118591,wait,0,2021-06-17 00:00:00,Germany,Burkhard Balz,Deutsche Bundesbank,Burkhard Balz: Opportunities and risks of central bank digital currencies,http://www.bis.org/review/r210617c.htm,2021Q2,2021
41a6204d560ce4a05c801b5104226f77,2.9297791123390198,4.522102475166321,0.0,wait,0,2020-11-04 00:00:00,Euro Area,Fabio Panetta,European Central Bank,Fabio Panetta: The two sides of the (stable)coin,https://www.bis.org/review/r201104b.htm,2020Q4,2020
4234e5ff608aa16f4e4060a7f112d600,0.0,0.975802481174469,0.0,wait,0,2022-02-17 00:00:00,Ireland,Gabriel Makhlouf,Central Bank of Ireland,Gabriel Makhlouf: Trends and transitions - an Irish perspective on global and European regulation,http://www.bis.org/review/r220218g.htm,2022Q1,2022
432eef8dfe3e847a6c02bc9962dbc656,0.9696500897407532,0.0,0.0,pro,1,2018-09-17 00:00:00,Bahamas,John A Rolle,Central Bank of the Bahamas,John A Rolle: How the Bahamian financial system serves Bahamian society - why our AML/CFT reputation is important,https://www.bis.org/review/r180918d.htm,2018Q3,2018
43bfe7577274f799c99c540fa0a0d42c,1.80600243806839,4.420577764511108,0.0,wait,0,2021-06-28 00:00:00,Italy,Ignazio Visco,Banca d'Italia,Ignazio Visco: Back to the future of money,http://www.bis.org/review/r210705b.htm,2021Q2,2021
443547f8d29dfb4edaeb4377052b78c1,4.747056543827057,3.4927839040756226,0.9354783892631532,pro,1,2020-10-07 00:00:00,France,François Villeroy de Galhau,Banque de France,"François Villeroy de Galhau: Brexit, digital payments, seize the day",https://www.bis.org/review/r201008g.htm,2020Q4,2020
44649ffa958a9730b25306c2b49c6dbb,13.781053721904755,14.119689702987671,1.1484310030937195,wait,0,2024-04-16 00:00:00,Germany,Joachim Nagel,Deutsche Bundesbank,"Joachim Nagel: Digital euro - vision, advances and challenges",https://www.bis.org/review/r240425d.htm,2024Q2,2024
44d0863de44d74cbe2fa1d5a125af405,0.9704949259757996,0.6797202229499817,0.0,pro,1,2020-09-14 00:00:00,Ireland,Gabriel Makhlouf,Central Bank of Ireland,Gabriel Makhlouf: COVID-19 and the future of monetary policy,https://www.bis.org/review/r200915a.htm,2020Q3,2020
44f64dc508beb4a09a16c3bfd467207e,18.419614017009735,7.646691739559174,1.4904446601867676,pro,1,2024-04-24 00:00:00,France,Denis Beau,Banque de France,Denis Beau: Central bank digital currency (CBDC) and crypto,https://www.bis.org/review/r240430a.htm,2024Q2,2024
45d82fd368e810d23e3366f284921a2c,2.939215302467346,0.0,0.0,pro,1,2021-10-11 00:00:00,Portugal,Mário Centeno,Banco de Portugal,Mário Centeno: Opening remarks - Banco de Portugal Online Conference on Financial Stability 2021,http://www.bis.org/review/r211130m.htm,2021Q4,2021
462aa8eb1e4faafca02825b04e98d909,2.845843553543091,1.9031022787094116,0.0,pro,1,2021-12-09 00:00:00,North Macedonia,Anita Angelovska Bezhoska,National Bank of the Republic of North Macedonia,Anita Angelovska Bezhoska: Payments in the digital era - inside out,http://www.bis.org/review/r211228c.htm,2021Q4,2021
46a0cf61bad5e8f034ba7cacce764105,1.648260235786438,0.0,0.0,pro,1,2022-06-17 00:00:00,US,Jerome H Powell,Federal Reserve Board,Jerome H Powell: Welcoming remarks - International Roles of the US Dollar conference,http://www.bis.org/review/r220620i.htm,2022Q2,2022
46ce3940c073a5e6acc6bc8f4dd1606f,0.0,2.7323296666145325,0.0,wait,0,2021-02-08 00:00:00,Euro Area,Christine Lagarde,European Central Bank,Christine Lagarde:  European Parliament plenary debate on the ECB Annual Report,https://www.bis.org/review/r210211c.htm,2021Q1,2021
477b873f1cd1154e24f830ca537b6710,0.7599453330039978,0.0,0.0,pro,1,2022-12-12 00:00:00,France,Rosanna Costa,Central Bank of Chile,Rosanna Costa: Recent developments in the Chilean financial system and challenges ahead,http://www.bis.org/review/r221214h.htm,2022Q4,2022
47afb1a93c1ee67cc2ec31f3bf3b241a,0.0,0.963708221912384,0.0,wait,0,2018-05-14 00:00:00,Euro Area,Yves Mersch,European Central Bank,Yves Mersch: Virtual currencies ante portas,https://www.bis.org/review/r180517f.htm,2018Q2,2018
47e50143ab597bf9485124acee3d10ea,0.9706323742866516,0.0,0.0,pro,1,2023-05-09 00:00:00,France,François Villeroy de Galhau,Banque de France,François Villeroy de Galhau: Parisian momentum,http://www.bis.org/review/r230510b.htm,2023Q2,2023
483cba484314a86d401738e15b60ab56,0.0,0.9210034608840942,0.0,wait,0,2018-10-01 00:00:00,Euro Area,Benoît Cœuré,European Central Bank,Benoît Cœuré: Interview in Der Tagesspiegel,https://www.bis.org/review/r181001b.htm,2018Q4,2018
486a7dbcdad14bb4de71b51444aac42a,1.854482114315033,0.953912913799286,0.0,pro,1,2024-11-21 00:00:00,Switzerland,Petra Tschudin; Thomas Moser,Swiss National Bank,"Petra Tschudin, Thomas Moser: The Swiss repo market at 25 - a success story for the financial centre and the Swiss National Bank",https://www.bis.org/review/r241125l.htm,2024Q4,2024
486e3566a71092150d3237bd0aee93ae,4.334478914737701,6.076185554265976,3.3181408047676086,wait,0,2022-04-26 00:00:00,Denmark,Signe Krogstrup,Danmarks Nationalbank,"Signe Krogstrup: Perspectives on central bank mandates, instruments and policy trade-offs",http://www.bis.org/review/r220426g.htm,2022Q2,2022
48e1aa4a1cc1d6fb38a1bffc504274e5,1.9546371698379517,0.0,0.0,pro,1,2021-07-28 00:00:00,Mexico,Alejandro Díaz de León,Bank of Mexico,Alejandro Díaz de León: Emerging markets' long and slippery road to development and the challenges of the pandemic,http://www.bis.org/review/r210804a.htm,2021Q3,2021
492fe4862ce48763682f4ee417c084c2,3.694961726665497,0.0,0.0,pro,1,2022-01-14 00:00:00,Euro Area,Christine Lagarde,European Central Bank,Christine Lagarde: Introductory statement at the COSAC meeting,http://www.bis.org/review/r220121c.htm,2022Q1,2022
4963e8bf0de303e34481d1b434470f0f,14.997501015663147,7.478549480438232,3.7525609731674194,pro,1,2024-04-05 00:00:00,Netherlands,Klaas Knot,De Nederlandsche Bank,Klaas Knot: Public money - keeping up with the times,https://www.bis.org/review/r240408c.htm,2024Q2,2024
49a0e2a4955a65a9e990faa32a24b499,6.797549188137054,1.6384533643722534,0.0,pro,1,2024-08-26 00:00:00,India,Shaktikanta Das,Reserve Bank of India,Shaktikanta Das: Digital public infrastructure and emerging technologies,https://www.bis.org/review/r240828p.htm,2024Q3,2024
4a67a8f26ddc4cec0cf15546f23c9ae7,0.975095808506012,0.0,0.0,pro,1,2021-11-26 00:00:00,Nigeria,Godwein I Emefiele,Central Bank of Nigeria,Godwein I Emefiele: Developments in the Nigerian economy and outlook,http://www.bis.org/review/r211231a.htm,2021Q4,2021
4a756293592d8c379b83b3427be03544,4.916407227516174,1.1459617018699646,0.0,pro,1,2021-11-25 00:00:00,France,François Villeroy de Galhau,Banque de France,François Villeroy de Galhau: Central banks and finance in the face of a triple revolution,http://www.bis.org/review/r211202k.htm,2021Q4,2021
4abdb8c232628297858b6babd8461b85,1.7741896510124207,14.327445805072784,7.272507071495056,wait,0,2016-03-02 00:00:00,UK,Ben Broadbent,Bank of England,Ben Broadbent: Central banks and digital currencies,https://www.bis.org/review/r160303e.pdf,2016Q1,2016
4b03dd1504a955d03ceb049d3337014a,0.942745327949524,0.9729930758476256,0.0,wait,0,2018-05-30 00:00:00,Japan,Haruhiko Kuroda,Bank of Japan,Haruhiko Kuroda: Central banking in a changing world,https://www.bis.org/review/r180605f.htm,2018Q2,2018
4b63b97c79ec7498eecb3cb30875c35e,5.8445311188697815,4.3948206305503845,0.0,pro,1,2022-02-08 00:00:00,Germany,Burkhard Balz,Deutsche Bundesbank,Burkhard Balz: Payment services at a crossroads,http://www.bis.org/review/r220210e.htm,2022Q1,2022
4b74959ed2ea528f073949a9f90722d3,0.0,0.883183479309082,0.0,wait,0,2024-05-20 00:00:00,US,Christopher J Waller,Federal Reserve Board,Christopher J Waller: Welcoming remarks on the international roles of the US Dollar,https://www.bis.org/review/r240522b.htm,2024Q2,2024
4c0098606270bb7ade7140658f4eec2d,2.6965694427490234,0.0,0.0,pro,1,2019-11-13 00:00:00,France,Denis Beau,Banque de France,Denis Beau: Financial inclusion in the digital age - how to make a difference?,https://www.bis.org/review/r191115d.htm,2019Q4,2019
4c60d5fd6f8942700e88dfdbbba91dbe,0.9753528237342834,2.9474841952323914,0.0,wait,0,2020-11-27 00:00:00,Germany,Burkhard Balz,Deutsche Bundesbank,Burkhard Balz: Future of payments in Europe,https://www.bis.org/review/r201204a.htm,2020Q4,2020
4cbd4bf664f7c53fa6047b35f0cade81,0.979836106300354,0.0,0.0,pro,1,2018-12-10 00:00:00,UAE,Mubarak Rashed Al Mansoori,Central Bank of the United Arab Emirates,"Mubarak Rashed Al Mansoori: ""Blockchain &amp;amp; Financial Inclusion""",https://www.bis.org/review/r191008j.htm,2018Q4,2018
4d0ab488f33d9f9450e0daf2d55db351,0.0,1.8990201950073242,0.0,wait,0,2021-01-28 00:00:00,Germany,Joachim Wuermeling,Deutsche Bundesbank,Joachim Wuermeling: Combining stability and innovation – the Bundesbank and fintech players in the digital financial ecosystem,https://www.bis.org/review/r210129a.htm,2021Q1,2021
4d75324df0c4b427b0499f6a1cc655e6,5.331384062767029,2.8594130277633667,0.0,pro,1,2023-10-31 00:00:00,Germany,Joachim Nagel,Deutsche Bundesbank,"Joachim Nagel: Is it time for a prosperity update? - Productivity, competition and stable money in the digital age",https://www.bis.org/review/r231113g.htm,2023Q4,2023
4e07c4f3daa22b29173e5a4685ead88c,1.9457032680511475,0.0,0.0,pro,1,2024-05-06 00:00:00,France,François Villeroy de Galhau,Banque de France,François Villeroy de Galhau: Innovation by central banks - the sooner the better ,https://www.bis.org/review/r240506d.htm,2024Q2,2024
4f09b3dbc1fea88d7fcdf9d64bb54d50,0.8623579144477844,0.0,0.0,pro,1,2018-09-07 00:00:00,New Zealand,Adrian Orr,Reserve Bank of New Zealand,"Adrian Orr: Geopolitics, New Zealand and the winds of change",https://www.bis.org/review/r180910f.htm,2018Q3,2018
4f4a0d9b59002ad00fb4a1fb90e7b53f,0.9775980710983276,0.0,0.0,pro,1,2024-11-13 00:00:00,India,Michael Debabrata Patra,Reserve Bank of India,Michael Debabrata Patra: Unlocking new growth frontiers in the digital age,https://www.bis.org/review/r241113d.htm,2024Q4,2024
4f975d8a6c7968c55dbaeb37d8bf805b,3.896173596382141,0.0,0.0,pro,1,2024-11-06 00:00:00,France,Denis Beau,Banque de France,Denis Beau: The future of central bank money in the coming digital age of wholesale and retail payments,https://www.bis.org/review/r241106g.htm,2024Q4,2024
5129100a3d919f0cd0ff35222b3f13d2,1.9364414811134338,3.3970298171043396,0.0,wait,0,2020-10-07 00:00:00,France,François Villeroy de Galhau,Banque de France,François Villeroy de Galhau: The digital payment revolution,https://www.bis.org/review/r201013b.htm,2020Q4,2020
520e6063934ee92db512ec8a671d34e1,4.084593594074249,18.613321632146835,15.934285163879395,wait,0,2022-10-14 00:00:00,US,Christopher J Waller,Federal Reserve Board,Christopher J Waller: The US dollar and central bank digital currencies,http://www.bis.org/review/r221017i.htm,2022Q4,2022
545b45d7ab39974294b17936dc546579,0.9827606678009032,0.0,0.0,pro,1,2022-05-16 00:00:00,France,François Villeroy de Galhau,Banque de France,François Villeroy de Galhau: Multipolarity and the role of the euro in the International Financial System,http://www.bis.org/review/r220517b.htm,2022Q2,2022
54bb7b91dfce9bfe8c5094b203127034,3.590005934238434,1.937707006931305,0.0,pro,1,2024-11-08 00:00:00,Ireland,Gabriel Makhlouf,Central Bank of Ireland,Gabriel Makhlouf: Navigating a shifting landscape,https://www.bis.org/review/r241112e.htm,2024Q4,2024
55c1690d91f381d54a40369154121c83,2.7792882919311523,1.9628187417984009,0.0,pro,1,2017-04-21 00:00:00,Japan,Hiroshi Nakaso,Bank of Japan,Hiroshi Nakaso: Future of central bank payment and settlement systems under economic globalization and technological innovation,https://www.bis.org/review/r170425h.htm,2017Q2,2017
5617936cac54d502d999fcbb0784c592,0.8721533417701721,2.3144986629486084,0.9484046697616576,wait,0,2024-05-30 00:00:00,France,Rosanna Costa,Central Bank of Chile,Rosanna Costa: Central bank's agenda for payment systems - recent developments and challenges,https://www.bis.org/review/r240531a.htm,2024Q2,2024
567971f348f4c851beb915c484f307db,6.331844985485077,4.8348241448402405,1.9344019889831543,pro,1,2020-08-13 00:00:00,US,Lael Brainard,Federal Reserve Board,Lael Brainard: An update on digital currencies,https://www.bis.org/review/r200814a.htm,2020Q3,2020
57660a72172d84721e73828278d13c86,0.6671737432479858,0.52228182554245,0.0,pro,1,2020-12-08 00:00:00,Russia,Elvira Nabiullina,Central Bank of the Russian Federation,Elvira Nabiullina: Speech - Federation Council's Financial Market Development Board meeting,https://www.bis.org/review/r201223x.htm,2020Q4,2020
579219bdb9203e1a0eee423efc05e292,0.0,0.9823769330978394,0.0,wait,0,2020-11-09 00:00:00,Netherlands,Frank Elderson,De Nederlandsche Bank,Frank Elderson: The challenges facing the ECB and Europe,https://www.bis.org/review/r201117c.htm,2020Q4,2020
57a4218fc72eb3b153733574ea70ac3f,1.9441763162612915,0.0,0.0,pro,1,2023-09-06 00:00:00,Germany,Joachim Wuermeling,Deutsche Bundesbank,Joachim Wuermeling: Setting regulatory standards for a unified framework in the financial sector - Germany at the heart of Europe as a FinTech hub,http://www.bis.org/review/r230907e.htm,2023Q3,2023
57e43ed3ba1503384d5097431e6cdf3a,0.9804294109344482,0.7353054285049438,0.0,pro,1,2021-09-09 00:00:00,Australia,Guy Debelle,Reserve Bank of Australia,Guy Debelle: Priorities of EMEAP and update on Global FX Code of Conduct,http://www.bis.org/review/r210910d.htm,2021Q3,2021
582f605426c4273acc9504395e937adf,3.816530466079712,1.8409283757209778,0.0,pro,1,2020-11-27 00:00:00,Italy,Ignazio Visco,Banca d'Italia,Ignazio Visco: The role of TIPS for the future payments landscape,https://www.bis.org/review/r201130c.htm,2020Q4,2020
582f7489b645f2c1da49a80236161f3a,2.569347560405731,0.6531916260719299,0.0,pro,1,2022-12-07 00:00:00,Euro Area,Fabio Panetta,European Central Bank,Fabio Panetta: Crypto dominos - the bursting crypto bubbles and the destiny of digital finance,http://www.bis.org/review/r221207d.htm,2022Q4,2022
584b6ae7c179a45764f7671e20fc0b43,1.9535259008407593,0.0,0.0,pro,1,2024-02-29 00:00:00,Hong Kong,Eddie Yue,Hong Kong Monetary Authority,Eddie Yue: Keynote speech - ASIFMA Annual Conference,https://www.bis.org/review/r240304c.htm,2024Q1,2024
5872922d77da3c2d71f6fcc2d528c62e,2.9459709525108337,0.0,0.0,pro,1,2021-02-26 00:00:00,Hong Kong,Eddie Yue,Hong Kong Monetary Authority,Eddie Yue: Why challenges reinforce Hong Kong's value as an international financial centre,http://www.bis.org/review/r210304f.htm,2021Q1,2021
58fb42085e28343e0c757d8a80f9e400,2.664264738559723,3.476833999156952,1.9368471503257751,wait,0,2021-06-15 00:00:00,Germany,Johannes Beermann,Deutsche Bundesbank,Johannes Beermann: Cash in times of turmoil,http://www.bis.org/review/r210615c.htm,2021Q2,2021
590117a4405862fc89c571dbdbecb40b,0.6972799301147461,0.0,0.0,pro,1,2018-08-07 00:00:00,Philippines,Chuchi G Fonacier,Bangko Sentral ng Pilipinas,Chuchi G Fonacier: Opening remarks - PESONet Media Forum,https://www.bis.org/review/r180814i.htm,2018Q3,2018
5920c842016dd0e0ededaf1ec2e480be,0.0,0.5086143612861633,0.0,wait,0,2020-10-30 00:00:00,Italy,Ignazio Visco,Banca d'Italia,Ignazio Visco: 2020 World Savings Day,https://www.bis.org/review/r201104a.htm,2020Q4,2020
59b627c06c7074288eaa55d7a3970926,0.0,0.5735194683074951,0.0,wait,0,2021-12-06 00:00:00,Albania,Gent Sejko,Bank of Albania,Gent Sejko: Welcome remarks -15th SEE Economic Research Workshop,http://www.bis.org/review/r211208h.htm,2021Q4,2021
59f1ea892546b9027a236ca39d0976fa,0.0,1.9575819969177246,0.0,wait,0,2022-07-08 00:00:00,US,Lael Brainard,Federal Reserve Board,Lael Brainard: Crypto-assets and decentralized finance through a financial stability lens,http://www.bis.org/review/r220708e.htm,2022Q3,2022
5a28ccc2e716ed4d1ad5327db94118a0,0.0,1.7844036221504211,0.0,wait,0,2017-01-16 00:00:00,Euro Area,Yves Mersch,European Central Bank,Yves Mersch: Digital Base Money - an assessment from the European Central Bank's perspective,https://www.bis.org/review/r170117b.htm,2017Q1,2017
5a28fbb153241b335d0ef84cfa9f97f4,4.755589425563812,0.8595136404037476,0.0,pro,1,2023-07-05 00:00:00,Italy,Ignazio Visco,Banca d'Italia,Ignazio Visco: Speech - Annual Meeting of the Italian Banking Association,http://www.bis.org/review/r230718b.htm,2023Q3,2023
5aea73fe7c78c8fa962bdb25422ddd50,1.918243408203125,1.9303322434425354,0.0,wait,0,2021-02-18 00:00:00,Russia,Elvira Nabiullina,Central Bank of the Russian Federation,Elvira Nabiullina: Speech at Association of Russian Banks,http://www.bis.org/review/r210427e.htm,2021Q1,2021
