url,sentence,label
http://www.bis.org/review/r220713a.htm,"concerns have emerged that the issuance of a cbdc would threaten the role of banking intermediaries in client relationships, while draining banks' deposits through a massive conversion into risk-free cbdc accounts, especially in times of stress.",negative
http://www.bis.org/review/r220713a.htm,"- 2022 paris europlace international finance forum paris, 12 july 2022 central bank digital currency (cbdc) and bank intermediation in the digital age speech by françois villeroy de galhau, governor of the banque de france ladies and gentlemen, it is a great pleasure to be with you today, thanks to paris europlace.",neutral
http://www.bis.org/review/r220729b.htm,"indeed, our counterpart in the bahamas has become the first regional central bank to issue a retail cbdc within months of experiencing one of the strongest hurricanes, as they sought to restore financial access to areas impacted by the event.",positive
http://www.bis.org/review/r220810a.htm,"with a digital euro, future digital payments in the euro area could be carried out independently of non-european payment infrastructures.",positive
http://www.bis.org/review/r220810a.htm,"this way, central bank digital currency could be an important building block for public money to continue to act as an anchor for all forms of money denominated in euro, even in an increasingly digitalised economy.",positive
http://www.bis.org/review/r220810a.htm,"this is another area of use for a wholesale variant of the digital euro, which is limited to a specific group of users.",neutral
http://www.bis.org/review/r220810a.htm,the other risk is referred to as structural disintermediation: bank customers could shift a significant proportion of their bank deposits from their current or other deposit accounts to cbdc (central bank digital currency).,negative
http://www.bis.org/review/r220810a.htm,"the introduction of a digital euro would be particularly beneficial for consumers if it would allow digital payments to be processed easily, quickly and cost-effectively as well as better protect their privacy when making payments.",positive
http://www.bis.org/review/r220810a.htm,the introduction of a digital euro could support progress in the area of payments and increase europe's sovereignty.,positive
http://www.bis.org/review/r220810a.htm,the digital euro offers a whole range of opportunities.,positive
http://www.bis.org/review/r220810a.htm,"that being said, the threshold values would have to be chosen carefully in order to avoid large shifts from bank deposits into the digital euro.",neutral
http://www.bis.org/review/r220810a.htm,"similarly to cash, a digital euro available offline would allow for person-to-person payments.",positive
http://www.bis.org/review/r220810a.htm,"in the eurosystem, we have identified two possible design options that would make the digital euro available for these purposes: an online version allowing payments to be processed by a third party and an offline version in which payments are made directly from person to person.",neutral
http://www.bis.org/review/r220810a.htm,"if stocks of the digital euro rose sharply, driven by high foreign demand, the euro would be put under appreciation pressure.",negative
http://www.bis.org/review/r220810a.htm,"if commercial banks lose a significant portion of these deposits because citizens are using the digital euro as a store of value, banks' credit supply could fall and financing conditions for the real economy could deteriorate.",negative
http://www.bis.org/review/r220810a.htm,"if a foreign central bank digital currency became widespread domestically, this could impair the effectiveness of monetary policy.",negative
http://www.bis.org/review/r220810a.htm,"however, the fact that i began by looking at the risks does not mean that they should shape our perception of the digital euro.",neutral
http://www.bis.org/review/r220810a.htm,"however, regardless of whether people are paying large amounts or just enough for a coffee, the digital euro should help to save time, sometimes our nerves, too, and maybe even money.",positive
http://www.bis.org/review/r220810a.htm,"furthermore, depending on the design, the digital euro's infrastructure could open up the prospect of serving as a platform for innovation.",positive
http://www.bis.org/review/r220810a.htm,"for example, high demand for the digital euro from abroad could significantly expand the eurosystem's consolidated central bank balance sheet.",neutral
http://www.bis.org/review/r220810a.htm,"digital euro: opportunities and risks cfs-imfs special lecture goethe university 11.07.2022 | frankfurt am main | joachim nagel 1 welcome, acknowledgement and congratulations 2 risks and opportunities 3 central bank digital currency in cross-border payments 4 current project status 5 conclusion 1 welcome, acknowledgement and congratulations ladies and gentlemen, thank you for your cordial invitation to this event, which is being co-hosted by the center for financial studies (cfs (centre for financial studies)) and the institute for monetary and financial stability (imfs (institute for monetary and financial stability)).",neutral
http://www.bis.org/review/r220810a.htm,"depending on the design of the digital euro, however, i believe that these risks can be managed.",positive
http://www.bis.org/review/r220810a.htm,commercial banks and payment service providers will play a decisive role in the potential launch of the digital euro: they will have a say in whether an attractive range of services can be created for users.,neutral
http://www.bis.org/review/r220810a.htm,"cbdc (central bank digital currency) now opens up the possibility of designing settlement systems for payment transactions in such a way that cross-border payments can be processed more cheaply, faster and more efficiently than with current payment systems.",positive
http://www.bis.org/review/r220810a.htm,"by contrast, a tiered remuneration system would provide more flexibility to meet the demand for digital euro.",positive
http://www.bis.org/review/r220810a.htm,"as i see it, we should exploit the opportunities presented by cbdc (central bank digital currency).",positive
http://www.bis.org/review/r220810a.htm,"after this overview, you may share my views on the topic of the interoperability of central bank digital currency: namely that cbdc (central bank digital currency) presents a special opportunity to make international payments faster, more cost-effective and more transparent.",positive
http://www.bis.org/review/r220810a.htm,"a wholesale version of the digital euro could make progress possible, especially for largevalue payments, which are common amongst eurosystem banks and counterparties.",positive
http://www.bis.org/review/r220810a.htm,"2. mehrling, perry, as quoted in bloomberg (2019), repo oracle zoltan poszar expects even more turmoil, available at https://www.bloomberg.com/news/articles/2019-12- 20/repo-oracle-zoltan-pozsar-expects-even-more-turmoil [https://www.bloomberg.com/news/articles/2019-12-20/repo-oracle-zoltan-pozsarexpects-even-more-turmoil] 3. these include pilot projects of the bis (bank of international settlement) innovation hub, among them project dunbar ( https://www.bis.org/about/bisih/topics/cbdc/dunbar.htm [https://www.bis.org/about/bisih/topics/cbdc/dunbar.htm] ) and project mbridge ( https://www.bis.org/about/bisih/topics/cbdc/mcbdc_bridge.htm [https://www.bis.org/about/bisih/topics/cbdc/mcbdc_bridge.htm] ).",neutral
http://www.bis.org/review/r220810a.htm,"2 risks and opportunities most of you certainly know what the ""digital euro"" project entails.",neutral
http://www.bis.org/review/r220810a.htm,"(that is) a digital euro for everyone, but a wholesale variant could also be provided if the need for it is there.",neutral
http://www.bis.org/review/r220818a.htm,"payments: fednow and central bank digital currencies payments is another area where innovation continues to flourish, and the federal reserve is actively engaged in shaping the future payments landscape.",neutral
http://www.bis.org/review/r220824b.htm,"while i may not be an outright fan of cbdcs, i think the detractors unfairly downplay the potential merits.",positive
http://www.bis.org/review/r220824b.htm,"people using a digital euro, or a digital dollar, should have the same level of confidence as they would when using cash, since both fiat and digital forms of currency would be backed by a central bank.",positive
http://www.bis.org/review/r220824b.htm,"many thanks to professor emeritus john zysman for the invitation to this discussion, the themes of which - cyber resilience, financial stability and central bank digital currencies - are highly pertinent and topical.",neutral
http://www.bis.org/review/r220824b.htm,"current history, january 2022, online.ucpress.edu/currenthistory/article/121/831/24/119206/digital-currencies-more-than-apassing-fad barry eichengreen, written evidence to uk parliament on cbdcs, 21 october 2021, committees.parliament.uk/writtenevidence/40386/pdf/ christine lagarde and fabio panetta, key objectives of the digital euro.",neutral
http://www.bis.org/review/r220824b.htm,a digital euro would give people an additional choice about how to pay and would make it easier to do so in an increasingly digital economy.,positive
http://www.bis.org/review/r220830d.htm,"this means that holders of cbdcs will have a direct claim on the central bank that has issued them, similar to how physical currency works today.",neutral
http://www.bis.org/review/r220830d.htm,"the project is exploring a common multi-cbdc platform to enable cheaper, faster and safer cross-border payments.",positive
http://www.bis.org/review/r220830d.htm,"mas sees good potential for wholesale cbdcs, especially for cross-border payments and settlements.",positive
http://www.bis.org/review/r220830d.htm,"cbdcs are the direct liability of, and payment instrument, of a central bank.",neutral
http://www.bis.org/review/r220830j.htm,i believe the recent advance of it technology and the growing interest in improving cross-border payment systems and developing cbdcs provide another great opportunity for us to redouble our efforts.,positive
http://www.bis.org/review/r220831c.htm,"what's more, this setup would put into question the effectiveness of the tools to limit the use of digital euro as a store of value, a point on which i will come back later.",negative
http://www.bis.org/review/r220831c.htm,the digital euro project faces little chance of success unless it can prove to rely on a solid theoretical foundation.,negative
http://www.bis.org/review/r220831c.htm,"that said, the biggest source of concern is how a non-controlled expansion of the digital euro as a form of investment could, indeed, threaten the ability of authorities to properly maintain financial stability.",negative
http://www.bis.org/review/r220831c.htm,"moreover, when carefully designed, a digital euro could be a catalyst for innovation at a wider scale in that it could support intermediaries' role in developing new types of services on top of it while enjoying pan-european reach.",positive
http://www.bis.org/review/r220831c.htm,"in other words, a digital euro is seen as the best way to secure that public money remains an anchor for the whole payment system and, in achieving this goal, that trust in both private and public money is strengthened while further protecting the currency's function as a single unit of account.",positive
http://www.bis.org/review/r220831c.htm,"hence, the time is ripe to ask and encourage you all to actively consider including cbdcrelated topics in your respective research agendas as means to broadly support our efforts in landing at the best possible blueprint for a digital euro: one that helps maximize its benefits while containing its hazards.",positive
http://www.bis.org/review/r220831c.htm,"as such, the fine-tuning of design features of the digital euro calls for additional research which i strongly believe the members of cebra are best positioned to provide us with.",neutral
http://www.bis.org/review/r220831c.htm,"as a matter of fact, a too attractive and accessible digital euro could foster a significant migration of banks deposits, thus compromising their intermediation and lending capacity plus also likely destabilizing the entire banking system in times of financial stress.",negative
http://www.bis.org/review/r220906g.htm,central banks digital currency platforms will be part of the future payment landscape.,neutral
http://www.bis.org/review/r220907b.htm,this is why the specific design is so important: we are thinking of ways of setting limits for use and/or of a graduated interest rate that makes a digital euro unattractive for storing value.,neutral
http://www.bis.org/review/r220907b.htm,"this brings us to the question of ""what"" a digital euro could deliver.",neutral
http://www.bis.org/review/r220907b.htm,"the digital identity wallet planned as part of the revised eidas regulation could be given an additional boost if a digital euro could also be held in such a ""government"" wallet.",positive
http://www.bis.org/review/r220907b.htm,"in principle, a digital euro could combine efficient and secure payments with a pan-european reach.",positive
http://www.bis.org/review/r220907b.htm,"for example, a digital euro could lead to outflows of deposits from the banking sector and encourage short-term shifts during times of financial stress.",negative
http://www.bis.org/review/r220907b.htm,"according to a survey published in may by the bank for international settlements, to which a total of 81 central banks responded, nine out of ten are exploring central bank digital currency ( cbdc (central bank digital currency)).",neutral
http://www.bis.org/review/r220907b.htm,3 when will a decision on the digital euro be made?,neutral
http://www.bis.org/review/r220907b.htm,2 what could a digital euro deliver?,neutral
http://www.bis.org/review/r220908f.htm,the paper also shows that tight regulation of the assets backing the stablecoins and/or the introduction of a cbdc could contribute a great deal to restoring the monetary policy transmission mechanism.,positive
http://www.bis.org/review/r220926b.htm,"wholesale cbdc projects are about making digital interbank transactions, such as securities settlement and cross-currency payments, safer and more efficient.",positive
http://www.bis.org/review/r220926b.htm,this misconception is fuelled by the commonly held assumption that wholesale cbdc needs to be operated using dlt.,neutral
http://www.bis.org/review/r220926b.htm,this in turn means that different actors are involved in retail and wholesale cbdc projects.,neutral
http://www.bis.org/review/r220926b.htm,"second, there is a widespread misconception that wholesale cbdc does not yet exist.",neutral
http://www.bis.org/review/r220926b.htm,modernising wholesale cbdc i would therefore like to focus on our continuous efforts to improve wholesale payment systems.,positive
http://www.bis.org/review/r220926b.htm,i will first clarify what wholesale cbdc is and what it is not.,neutral
http://www.bis.org/review/r220926b.htm,defining wholesale cbdc let me start by clarifying some frequent misunderstandings about wholesale cbdc.,neutral
http://www.bis.org/review/r220926b.htm,"but wholesale cbdc is not synonymous with dlt, as it can be based on any digital technology.",neutral
http://www.bis.org/review/r220928d.htm,this is the goal that banque de france has been pursuing since the launch of its first experiments on wholesale cbdc in 2020. we are now taking this endeavour a step further with a second round of experiments.,positive
http://www.bis.org/review/r220928d.htm,"my third takeaway is that central banks could accompany usefully the tokenization of finance, by leveraging new technologies to provide central bank digital currencies, thereby improving the efficiency of securities settlement and payment systems.",positive
http://www.bis.org/review/r220928d.htm,"in addition, a wholesale cbdc has the potential to improve cross-border payments.",positive
http://www.bis.org/review/r220928e.htm,"two of them focus on improving cross-border payments by working on interoperability between cbdcs with innovative solutions, such as a liquidity management tool based on decentralised finance technology (amm, automated market maker), which we upgraded in the first half of 2022. the third experiment aims at deepening previous ones on the use of central bank money as a safe settlement asset for tokenised securities, together with other european partners.",positive
http://www.bis.org/review/r220928e.htm,"first, a wholesale cbdc could significantly contribute to improving cross-border and cross-currency payments, a topic on which we have made progress over the past year.",positive
http://www.bis.org/review/r220928e.htm,"failing to offer market participants a wholesale cbdc could open the door to an extensive use of so- called stablecoins, which would pose a systemic risk.",positive
http://www.bis.org/review/r221003a.htm,the introduction of central bank digital currency poses a major challenge from a technical and economic perspective.,negative
http://www.bis.org/review/r221003a.htm,"the introduction of a new form of government money for the digital world, namely central bank digital currency, would represent a further step in the development of state-issued money - following in the path of coins and banknotes.",neutral
http://www.bis.org/review/r221003a.htm,"the digital euro could be an option for digital person-to-person payments, too.",positive
http://www.bis.org/review/r221003a.htm,"in particular, the fact that many central banks around the world are currently considering the introduction of central bank digital currency opens up the prospect of tangible progress in this area.",positive
http://www.bis.org/review/r221003a.htm,central bank digital currency and the associated infrastructure would be an important complement to the existing set of ways to pay.,positive
http://www.bis.org/review/r221003a.htm,"besides the other benefits offered by digital payments at the point of sale or when shopping online, customers can rest safe in the knowledge that their data is protected when paying with the digital euro.",positive
http://www.bis.org/review/r221003a.htm,and that's the very reason why i'm an advocate of the eurosystem taking a proactive approach in addressing the changing shape of money and pushing forward with its investigations into central bank digital currency.,positive
http://www.bis.org/review/r221003i.htm,"we have also examined what has worked well in the past when it comes to developing payment solutions covering the entire euro area - such as the single euro payments area (sepa) project, which allows european consumers, businesses and public authorities to make and receive payments under the same conditions.14 we believe that a digital euro scheme - that is, a single set of rules, practices and standards - is best suited to achieve our objectives.15 a digital euro scheme would provide a common framework for euro area intermediaries to develop products and services built on a digital euro.",positive
http://www.bis.org/review/r221003i.htm,"this means they will be responsible for initiating transactions in digital euro, as well as customer authentication and transaction validation.",neutral
http://www.bis.org/review/r221003i.htm,"this is a learning opportunity, and will contribute to our design analysis in the subsequent phases of the digital euro project.",positive
http://www.bis.org/review/r221003i.htm,"they are thus best placed to be the direct counterparts for the individuals, merchants and businesses that would use the digital euro.",neutral
http://www.bis.org/review/r221003i.htm,the eurosystem first establishes staff positions on the major design issues and policyrelevant aspects of a digital euro.,neutral
http://www.bis.org/review/r221003i.htm,"thanks to that recognisable brand, a digital euro scheme would strengthen the role of the digital euro as a monetary anchor alongside cash.",positive
http://www.bis.org/review/r221003i.htm,successful cooperation will require a pricing strategy that provides adequate economic incentives to foster the adoption of the digital euro.,positive
http://www.bis.org/review/r221003i.htm,remuneration-based tools could be calibrated to make large digital euro holdings above a certain threshold unattractive compared with other highly liquid and low-risk assets.,neutral
http://www.bis.org/review/r221003i.htm,it would establish a set of common operational rules and technical standards that intermediaries would need to 16 follow in order to provide digital euro solutions to end users.,neutral
http://www.bis.org/review/r221003i.htm,it is therefore of utmost importance that the eurosystem retains full control over digital euro issuance and settlement.,neutral
http://www.bis.org/review/r221003i.htm,it also has no bearing on whether or not we ultimately decide to issue a digital euro.,neutral
http://www.bis.org/review/r221003i.htm,"in particular, we will explore options that could allow the digital euro to replicate some 4 cash-like features and enable greater privacy for low-value transactions.",positive
http://www.bis.org/review/r221003i.htm,"in march we focused on the issue of privacy, the use cases for a digital euro and a possible 1 offline functionality.",neutral
http://www.bis.org/review/r221003i.htm,"first, the role of the eurosystem and private market participants in the digital euro ecosystem.",neutral
http://www.bis.org/review/r221003i.htm,"fabio panetta: building on our strengths - the role of the public and private sectors in the digital euro ecosystem introductory statement by mr fabio panetta, member of the executive board of the european central bank, at the committee on economic and monetary affairs of the european parliament, brussels, 29 september 2022.",neutral
http://www.bis.org/review/r221003i.htm,"conversely, they could convert digital euro into cash or move money from their digital euro account to their bank account.",neutral
http://www.bis.org/review/r221003i.htm,"and thanks to the benefits in terms of standardisation and interoperability, the scheme would also support our strategic autonomy and economic efficiency.17 a digital euro scheme would respond to the different interests of different market participants - individuals, merchants, businesses and intermediaries.",positive
http://www.bis.org/review/r221003i.htm,"and for intermediaries, the scheme would enable them to distribute the digital euro and to build on it to develop further innovative solutions for their customers.",positive
http://www.bis.org/review/r221003i.htm,"and a digital euro should foster innovation in the payments market, enabling intermediaries to develop novel solutions rather than discouraging them or crowding them out.",positive
http://www.bis.org/review/r221003i.htm,a well-designed digital euro would bring benefits for everyone.,positive
http://www.bis.org/review/r221003i.htm,"a digital euro scheme would provide a single standard, making it easier to respond to customers' preferences for a simple payment solution.",positive
http://www.bis.org/review/r221003i.htm,"17 ecb (2022), "" the case for a digital euro: key objectives and design considerations "", july.",neutral
http://www.bis.org/review/r221003i.htm,16 a digital euro scheme would provide the foundation for the development of various end-user solutions using digital euro and facilitating interoperability between different end-user solutions.,positive
http://www.bis.org/review/r221003i.htm,"13 users will have the option to choose whether the conversion of commercial bank money or cash into digital euro, and vice versa, should take place manually or automatically.",neutral
http://www.bis.org/review/r221003i.htm,* * * i am glad to be here for our quarterly exchange as we are about to start the second year of the investigation phase of our digital euro project.,neutral
http://www.bis.org/review/r221011b.htm,this is where the second solution comes in: a multi-cbdc common platform.,positive
http://www.bis.org/review/r221011b.htm,"they do this by exchanging directly with one another the cbdcs they have been issued, thereby reducing settlement time and cost.",positive
http://www.bis.org/review/r221011b.htm,"corda and quorum), project dunbar focuses on international settlements using digital currencies issued by multiple central banks.",positive
http://www.bis.org/review/r221017a.htm,"the federal reserve has not made any decisions about whether to issue a cbdc, and if we believe it makes sense to do so, we would want the support of congress and the administration.",neutral
http://www.bis.org/review/r221017d.htm,"thus, a digital euro could also strengthen 6 the sovereignty of europe in payments.",positive
http://www.bis.org/review/r221017d.htm,"thanks to its widespread availability, cash and possibly a digital euro could serve as a fall-back solution in the event of geopolitical tensions or if sanctions were imposed against europe.",positive
http://www.bis.org/review/r221017d.htm,"in my opinion, relying on the private sector and its strong position and wide-ranging experience with regard to the customer interface is key to making the digital euro a success.",positive
http://www.bis.org/review/r221017d.htm,"but rest assured: if we decide to bring a digital euro to the market, we will make certain it has a carefully thought-out design, is cost-efficient and convenient to use - in stark contrast to the first mobile phones.",positive
http://www.bis.org/review/r221017i.htm,"to date, no decisions have been made by the board on whether to move forward with a cbdc.",neutral
http://www.bis.org/review/r221017i.htm,"though cbdc systems may be able to automate a number of processes that, in part, address these challenges, they are not unique in doing so.",negative
http://www.bis.org/review/r221017i.htm,the discussion around this question usually tends to focus on the potential technological advantages of a cbdc and doesn't grapple with the underlying reasons for the dominance of the dollar.,negative
http://www.bis.org/review/r221017i.htm,"that is, advocates for a cbdc tend to promote the potential for a cbdc to reduce payment frictions by lowering transaction costs, enabling faster settlement speeds, and providing a better user experience.",neutral
http://www.bis.org/review/r221017i.htm,"my focus today is on just one supposed threat-namely, the purported shifting payments landscape as a result of the growth of digital assets, particularly cbdcs.",neutral
http://www.bis.org/review/r221017i.htm,"meaningful efforts are under way at the international level to improve cross-border payments in many ways, with the vast majority of these improvements coming not from cbdcs but improvements to existing payment systems.13 for argument's sake, though, let's suppose that this foreign cbdc is more attractive for payments to the non-u.s. company, perhaps for technological reasons, or because the preferences of the firm's consumers or trading partners change in response to the introduction of the cbdc.",negative
http://www.bis.org/review/r221017i.htm,"like a foreign cbdc, the technological advantages of a u.s. cbdc would have a hard time overcoming long-standing payments frictions without violating international financial integrity standards.",negative
http://www.bis.org/review/r221017i.htm,"it could be that individuals outside the united states would find a u.s. cbdc particularly attractive, but, again, making a u.s. cbdc globally available would raise a number of issues, including money laundering and international financial stability concerns.",negative
http://www.bis.org/review/r221017i.htm,"i am highly skeptical that a cbdc on its own could sufficiently reduce the traditional payment frictions to prevent things like fraud, theft, money laundering, or the financing of 12 terrorism.",negative
http://www.bis.org/review/r221017i.htm,"for example, i suspect that many companies will remain wary of china's cbdc for just this reason.",negative
http://www.bis.org/review/r221017i.htm,"finally, as i've noted before, it is possible that a foreign-issued cbdc could have the opposite of its intended effect and make companies even less willing to use that country's currency.",negative
http://www.bis.org/review/r221017i.htm,"conclusion the ongoing debate over the risks and benefits of a cbdc is important, and i am happy to continue to engage with both advocates and skeptics of cbdcs.",neutral
http://www.bis.org/review/r221017i.htm,"christopher j waller: the us dollar and central bank digital currencies speech by mr christopher j waller, member of the board of governors of the federal reserve system, at the symposium ""digital currencies and national security tradeoffs"", presented by the harvard national security journal, cambridge, massachusetts, 14 october 2022.",neutral
http://www.bis.org/review/r221017i.htm,"cbdcs and the u.s. dollar threats to the u.s. dollar's international dominance are numerous, including shifting geopolitical alliances and pressure to invoice in alternative currencies, as well as deeper and more open foreign financial markets.",neutral
http://www.bis.org/review/r221017i.htm,"as indicated in the board's cbdc discussion paper, the dollar's international role lowers transaction and borrowing costs for u.s. households, businesses, and government.",neutral
http://www.bis.org/review/r221017i.htm,"as i will discuss, the underlying reasons for why the dollar is the dominant currency have little to do with technology, and i believe the introduction of a cbdc would not affect those underlying reasons.",negative
http://www.bis.org/review/r221017i.htm,"as i have said before, the introduction of a u.s. cbdc would come with a number of costs and risks, including cyber risk and the threat of disintermediating commercial banks, both of which could harm, rather than help, the u.s. dollar's standing internationally.",negative
http://www.bis.org/review/r221017i.htm,"advocates for creating a u.s. cbdc often assert how it is important to the long-term status of the dollar, particularly if other major jurisdictions adopt a cbdc.",neutral
http://www.bis.org/review/r221017i.htm,a u.s. cbdc is unlikely to dramatically reshape the liquidity or depth of u.s. capital markets.,neutral
http://www.bis.org/review/r221020a.htm,"we are also looking very seriously into the possibility of a central bank digital currency: it would play a key role as the safest wholesale settlement asset, and would thus continue to anchor the monetary and financial system, even as the latter becomes partially tokenised.",positive
http://www.bis.org/review/r221020a.htm,"their widescale use within europe would therefore pose a dual challenge, for our strategic autonomy and for our monetary stability; indeed this is one of the reasons why the eurosystem has launched an investigation phase on a retail digital euro.",negative
http://www.bis.org/review/r221028b.htm,we have realized that there is no such thing as perfect technology or cbdc designs that can satisfy all the various goals and expectations at the same time.,neutral
http://www.bis.org/review/r221028b.htm,various studies have been conducted on wholesale cbdcs based on dlt in the region that for aim primarily at improving efficiency of securities settlement and cross-border payments.,positive
http://www.bis.org/review/r221028b.htm,today i would like to speak about the recent cbdc experiment at the bank of korea.,neutral
http://www.bis.org/review/r221028b.htm,"third, it may never be too early to establish effective private-public partnerships for cbdcs.",positive
http://www.bis.org/review/r221028b.htm,"therefore, for the success of a retail cbdc we need to ramp up our efforts for convenience, versatility, and incentives from the end-user's perspective.",positive
http://www.bis.org/review/r221028b.htm,there is a consensus that collaboration with the private sector is prerequisite to the success of a cbdc.,positive
http://www.bis.org/review/r221028b.htm,some people suggest an ideal division of roles would be that central banks issue a wholesale cbdc and the private players offer their own stablecoins fully backed by the cbdc.5 such a private-public partnership model could lower the costs of issuing a cbdc and take advantage of capabilities of the private sector in terms of technology and marketing.,positive
http://www.bis.org/review/r221028b.htm,"second, developing a successful cbdc is much more complex than anticipated.",neutral
http://www.bis.org/review/r221028b.htm,"rather, a top policy goal of our cbdc research is to prepare for changes in the payments landscape driven by digital transformation and the growing presence of big techs in financial services.",neutral
http://www.bis.org/review/r221028b.htm,"more specifically, local currency bonds can be settled on a delivery versus payment (dvp) basis using local currency cbdcs, lowering cross-border and cross-currency transaction costs and risks, not to mention alleviating the third time zone problem.6 and using distributed ledger technology (dlt) may make it possible to settle cross-border securities transactions without relying on global custodian banks and securities depositories.",positive
http://www.bis.org/review/r221028b.htm,"in this respect, if retail usage is the first criterion of the success of a cbdc, it would be difficult for us to meet.",negative
http://www.bis.org/review/r221028b.htm,"in closing, another reason i have taken interest in cbdc personally is that i think cbdc could serve as a golden opportunity to strengthen regional financial cooperation.",positive
http://www.bis.org/review/r221028b.htm,"in addition, with there being no solid use case for cbdcs yet, we cannot give incentives such as bonus rewards that credit cards or other private payment service providers offer to customers.",negative
http://www.bis.org/review/r221028b.htm,during the experiment we found that dlt still has not overcome the limitations of scalability to support a retail cbdc in the korean economy.,negative
http://www.bis.org/review/r221028b.htm,"currently, 105 countries are exploring cbdc issuance.2 what is noteworthy is that nine emerging market economies including the bahamas have already made an official launch of their cbdc, while central banks in major economies are still at the stage of laying the groundwork for their own digital currency.",neutral
http://www.bis.org/review/r221028b.htm,cbdcs could promote financial inclusion by serving as a gateway to wider access to financial services.,positive
http://www.bis.org/review/r221028b.htm,"cbdcs could contribute to integrating global and asian financial markets and act as a catalyst in developing regional capital markets, by improving efficiency in cross-border payments.",positive
http://www.bis.org/review/r221028b.htm,"being ""too successful"" and there are two opposing risks regarding the success of cbdcs: crowding out private payment solutions, or being ""not successful enough"" and generating insufficient demand.4 in fact, as the experiment progressed, our concerns grew larger on the latter risk.",negative
http://www.bis.org/review/r221028b.htm,and this has led interest in central bank digital currencies (cbdcs) to grow considerably.,neutral
http://www.bis.org/review/r221028b.htm,"after finding several obstacles to the success of a retail cbdc such as a lack of solid use case in an economy with a well-functioning financial system and limitations of the current state of dlt to support a retail cbdc, we have found it is warranted to devote more effort to developing a wholesale cbdc and combining it with a retail cbdc.",neutral
http://www.bis.org/review/r221031c.htm,"to this end, e-cny adopts a two-tiered system.",neutral
http://www.bis.org/review/r221031c.htm,the research on cbdc can help efficiently satisfy the public's demand for fiat money in the context of digital economy.,positive
http://www.bis.org/review/r221031c.htm,"looking ahead, we stand ready to deepen cooperation on cbdc with other monetary authorities as well as international institutions.",positive
http://www.bis.org/review/r221031c.htm,"in july, together with the imf and the world bank, the bis released a joint report entitled cbdc for cross-border payments, shedding light on the role of cbdc in promoting faster, cheaper and more transparent cross-border payments.",neutral
http://www.bis.org/review/r221031c.htm,"for china, e-cny is mainly to meet the needs of domestic retail payment, enhance the development level of inclusive finance, and improve the efficiency of the currency and payment system.",positive
http://www.bis.org/review/r221031c.htm,"distinguished guests, ladies and gentlemen: i am very happy to join you online at the hong kong fintech week 2022. today, i would like to share with you some of my thought on the central bank digital currency, or cbdc.",neutral
http://www.bis.org/review/r221031h.htm,"we are also one of the few central banking institutions researching and piloting both wholesale and retail central bank digital currency, or cbdcs.",neutral
http://www.bis.org/review/r221031j.htm,"with reference to the digital euro project, i will only mention some of the organizational impacts.",neutral
http://www.bis.org/review/r221031j.htm,we must be vigilant and we have to understand and preside all potential risks of issuing a digital euro.,neutral
http://www.bis.org/review/r221031j.htm,"we have reached by now important milestones, however this has no bearing on whether or not the ecb decision bodies will decide to move to the realization phase or to issue a digital euro.",neutral
http://www.bis.org/review/r221031j.htm,we can bring the challenges together in four main areas: i. the economic of cbdc; ii.,neutral
http://www.bis.org/review/r221031j.htm,the strong involvement of the private sector is a key success of digital euro.,positive
http://www.bis.org/review/r221031j.htm,"the more the digital euro is integrated into existing payment systems, the greater the benefits will be.",positive
http://www.bis.org/review/r221031j.htm,"the digital euro, if issued, could enable the achievement of this important goal, by ensuring a pan-european reach.",positive
http://www.bis.org/review/r221031j.htm,"privacy protection is key for end-users that should be able to choose how much information they want to disclose, being always in compliance with the applicable law.the eurosystem is exploring options that could allow the digital euro to replicate some cash-like features and enable greater privacy for low-value transactions.",positive
http://www.bis.org/review/r221031j.htm,"other relevant technical challenges are related to the openness and interoperability features that a cbdc should exhibit; these requires building solutions that rely as much as possible on widely accepted standards and technologies, without imposing options which could restrict the access of intermediaries and value-added service providers, hindering the financial innovation and creating artificial competition barriers.",positive
http://www.bis.org/review/r221031j.htm,organizational issues the relevant organizational impacts of introducing a cbdc should not be underestimated.,neutral
http://www.bis.org/review/r221031j.htm,"on this point the eurosystem has always in mind that: to be accepted, a digital euro should provide a benefit to users.",positive
http://www.bis.org/review/r221031j.htm,"moreover, many large economies could issue cbdcs with benefits in terms of efficiency, scalability, liquidity and safety that would support their attractiveness internationally.",positive
http://www.bis.org/review/r221031j.htm,"in such a context, for a large economy, as in the case of the euro area, not issuing a cbdc could undermine the international role of the currency itself, thus creating additional risks to sovereignty.",positive
http://www.bis.org/review/r221031j.htm,"in particular, the mag places great emphasis on the value that a digital euro could bring to all the players who are part of the euro area's diverse payments ecosystem.",positive
http://www.bis.org/review/r221031j.htm,"in addition, i want to mention two other opportunities of issuing a cbdc, as for the financial inclusion and the cross-border payments.",positive
http://www.bis.org/review/r221031j.htm,"if households and firms were to substitute a large share of their deposits with the digital euro, or they were to use the digital euro as a safe heaven in time of stress, banks would need to replace a some of their stable funding and lose customer information that are essential to perform their activities.",negative
